stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,stop_short_name
100305,Eastbound Old Esquimalt at Aldebury,48.432902,-123.399230,100305,0,,Eastbound Old Esquimalt at Aldebury
100306,Northbound Fernwood at Haultain,48.436036,-123.344855,100306,0,,Northbound Fernwood at Haultain
100307,Westbound Esquimalt at Head,48.430404,-123.401109,100307,0,,Westbound Esquimalt at Head
100308,Westbound Old Esquimalt at Aldebury,48.433017,-123.399134,100308,0,,Westbound Old Esquimalt at Aldebury
100309,Southbound Cook at Hillside,48.440072,-123.351937,100309,0,,Southbound Cook at Hillside
100310,Eastbound Craigflower at Alderman,48.438688,-123.390956,100310,0,,Eastbound Craigflower at Alderman
100311,Westbound Hillside at Cook,48.440341,-123.352538,100311,0,,Westbound Hillside at Cook
100312,Eastbound Oak Bay at McGregor,48.426472,-123.335976,100312,0,,Eastbound Oak Bay at McGregor
100313,Eastbound Fairfield at St Charles,48.412163,-123.336833,100313,0,,Eastbound Fairfield at St Charles
100314,Eastbound Lyall at MacAulay,48.426700,-123.403953,100314,0,,Eastbound Lyall at MacAulay
100315,Northbound Quadra at Topaz,48.442863,-123.360052,100315,0,,Northbound Quadra at Topaz
100316,Westbound Haultain at Roseberry,48.436281,-123.344032,100316,0,,Westbound Haultain at Roseberry
100317,Westbound Oak Bay at McGregor,48.426586,-123.336271,100317,0,,Westbound Oak Bay at McGregor
100318,Westbound Craigflower at Coventry,48.439052,-123.391616,100318,0,,Westbound Craigflower at Coventry
100319,Southbound Jutland at Sumas,48.443659,-123.374860,100319,0,,Southbound Jutland at Sumas
100320,Eastbound Fort at Verrinder,48.427028,-123.335770,100320,0,,Eastbound Fort at Verrinder
100321,Eastbound Begbie at Vining,48.429086,-123.336599,100321,0,,Eastbound Begbie at Vining
100322,Eastbound Hillside at Cook,48.440409,-123.351190,100322,0,,Eastbound Hillside at Cook
100323,Eastbound Burnside Rd E at Jutland,48.443866,-123.373336,100323,0,,Eastbound Burnside at Jutland
100324,Westbound Lyall at MacAulay,48.426927,-123.404804,100324,0,,Westbound Lyall at MacAulay
100325,Westbound Gorge Rd E at Washington,48.443147,-123.381582,100325,0,,Westbound Gorge at Washington
100326,Eastbound Gorge Rd E at Washington,48.443040,-123.382149,100326,0,,Eastbound Gorge at Washington
100327,Eastbound Esquimalt at MacAulay,48.429057,-123.404045,100327,0,,Eastbound Esquimalt at MacAulay
100328,Eastbound Finlayson at Burnside Rd E,48.444232,-123.373359,100328,0,,Eastbound Finlayson at Burnside
100329,Northbound Cook at Basil,48.440666,-123.351368,100329,0,,Northbound Cook at Basil
100330,Westbound Begbie at Shakespeare,48.429443,-123.335983,100330,0,,Westbound Begbie at Shakespeare
100331,Eastbound Haultain at Avebury,48.436131,-123.341991,100331,0,,Eastbound Haultain at Avebury
100332,Westbound Ross at St Charles,48.410943,-123.335949,100332,0,,Westbound Ross at St Charles
100333,Southbound Quadra at Summit,48.443646,-123.360480,100333,0,,Southbound Quadra at Summit
100334,Southbound Blanshard at Redbrick,48.444505,-123.366114,100334,0,,Southbound Blanshard at Redbrick
100335,Eastbound Ross at St Charles,48.410798,-123.335852,100335,0,,Eastbound Ross at St Charles
100336,Westbound Hillside at Higgins,48.440828,-123.349719,100336,0,,Westbound Hillside at Higgins
100337,Eastbound Hillside at Higgins,48.440835,-123.348763,100337,0,,Eastbound Hillside at Higgins
100338,Eastbound Craigflower at Dominion,48.439545,-123.393465,100338,0,,Eastbound Craigflower at Dominion
100339,Westbound Finlayson at Douglas,48.444879,-123.371635,100339,0,,Westbound Finlayson at Douglas
100340,Southbound Fairfield at Lillian,48.413132,-123.334277,100340,0,,Southbound Fairfield at Lillian
100341,Northbound Blanshard at Finlayson,48.444695,-123.365729,100341,0,,Northbound Blanshard at Finlayson
100342,Eastbound Old Esquimalt at Head,48.432938,-123.402423,100342,0,,Eastbound Old Esquimalt at Head
100343,Eastbound Finlayson at Nanaimo,48.445060,-123.369827,100343,0,,Eastbound Finlayson at Nanaimo
100344,Northbound Quadra at Spruce,48.444249,-123.360446,100344,0,,Northbound Quadra at Spruce
100345,Northbound Fairfield at Lillian,48.413065,-123.334101,100345,0,,Northbound Fairfield at Lillian
100346,Westbound Burnside Rd E at Frances,48.445005,-123.375391,100346,0,,Westbound Burnside at Frances
100347,Southbound Douglas at Finlayson,48.445199,-123.371008,100347,0,,Southbound Douglas at Finlayson
100348,Westbound Esquimalt at Lampson,48.429442,-123.405550,100348,0,,Westbound Esquimalt at Lampson
100351,Westbound Fort at Morrison,48.428093,-123.334030,100351,0,,Westbound Fort at Morrison
100352,Westbound Haultain at Asquith,48.436212,-123.340769,100352,0,,Westbound Haultain at Asquith
100353,Eastbound Lyall at Lampson,48.427098,-123.406967,100353,0,,Eastbound Lyall at Lampson
100354,Southbound Cook at Higgins,48.441961,-123.350074,100354,0,,Southbound Cook at Higgins
100355,Legislature Terminus Bay B,48.418818,-123.368950,100355,0,,Legislature Terminus Bay B
100356,Northbound Cook at Higgins,48.441943,-123.349843,100356,0,,Northbound Cook at Higgins
100357,Westbound Richardson at Richmond,48.417552,-123.331810,100357,0,,Westbound Richardson at Richmond
100358,Northbound Douglas at Finlayson,48.445493,-123.370815,100358,0,,Northbound Douglas at Finlayson
100359,Westbound Finlayson at Blanshard,48.445523,-123.367690,100359,0,,Westbound Finlayson at Blanshard
100360,Westbound Ross at Wildwood,48.410920,-123.334237,100360,0,,Westbound Ross at Wildwood
100361,Eastbound Oak Bay at Jubilee,48.426395,-123.331900,100361,0,,Eastbound Oak Bay at Jubilee
100362,Eastbound Burnside Rd E at Napier,48.445446,-123.376613,100362,0,,Eastbound Burnside at Napier
100363,Eastbound Gorge Rd E at Balfour,48.443418,-123.386488,100363,0,,Eastbound Gorge at Balfour
100364,Northbound Lampson at Wychbury,48.425758,-123.407941,100364,0,,Northbound Lampson at Wychbury
100365,Eastbound Esquimalt at Lampson,48.429448,-123.406388,100365,0,,Eastbound Esquimalt at Lampson
100366,Northbound Lampson at Fernhill,48.431271,-123.405149,100366,0,,Northbound Lampson at Fernhill
100367,Northbound Lampson at Bewdley,48.423766,-123.408524,100367,0,,Northbound Lampson at Bewdley
100368,Eastbound Haultain at Belmont,48.436091,-123.339421,100368,0,,Eastbound Haultain at Belmont
100369,Westbound Gorge Rd E at Balfour,48.443594,-123.386813,100369,0,,Westbound Gorge at Balfour
100370,Southbound Lampson at Wychbury,48.425114,-123.408319,100370,0,,Southbound Lampson at Wychbury
100371,Northbound Lampson at Munro,48.422010,-123.409067,100371,0,,Northbound Lampson at Munro
100372,Northbound Lampson at Old Esquimalt,48.433390,-123.403667,100372,0,,Northbound Lampson at Old Esquimalt
100373,Southbound Lampson at Lyall,48.426767,-123.407835,100373,0,,Southbound Lampson at Lyall
100374,Southbound Lampson at Bewdley,48.423130,-123.408921,100374,0,,Southbound Lampson at Bewdley
100375,Eastbound Richardson at Richmond,48.417682,-123.330918,100375,0,,Eastbound Richardson at Richmond
100376,Southbound Lampson at Norma,48.431081,-123.405670,100376,0,,Southbound Lampson at Norma
100377,Eastbound Ross at Wildwood,48.410795,-123.333601,100377,0,,Eastbound Ross at Wildwood
100378,Eastbound Finlayson at Glasgow,48.446016,-123.362767,100378,0,,Eastbound Finlayson at Glasgow
100379,Southbound Lampson at Old Esquimalt,48.433980,-123.403631,100379,0,,Southbound Lampson at Old Esquimalt
100380,Westbound Burnside Rd E at Alpha,48.446136,-123.377775,100380,0,,Westbound Burnside at Alpha
100381,Southbound Lampson at Munro,48.421757,-123.409362,100381,0,,Southbound Lampson at Munro
100382,Westbound Oak Bay at Belcher,48.426541,-123.332785,100382,0,,Westbound Oak Bay at Belcher
100383,Westbound Fairfield at Robertson,48.415103,-123.332025,100383,0,,Westbound Fairfield at Robertson
100384,Eastbound Fort at Leighton,48.428549,-123.332382,100384,0,,Eastbound Fort at Leighton
100385,Eastbound Hillside at Cedar Hill,48.441031,-123.345439,100385,0,,Eastbound Hillside at Cedar Hill
100386,Eastbound Craigflower at Carrie,48.440101,-123.395387,100386,0,,Eastbound Craigflower at Carrie
100387,Westbound Esquimalt at Lampson,48.429745,-123.407483,100387,0,,Westbound Esquimalt at Lampson
100388,Westbound Craigflower at Carrie,48.440264,-123.395422,100388,0,,Westbound Craigflower at Carrie
100389,Southbound Quadra at Finlayson,48.445953,-123.361164,100389,0,,Southbound Quadra at Finlayson
100390,Eastbound Fairfield at Richmond,48.415281,-123.330933,100390,0,,Eastbound Fairfield at Richmond
100391,Westbound Haultain at Forbes,48.436187,-123.338360,100391,0,,Westbound Haultain at Forbes
100392,Westbound Finlayson at Glasgow,48.446210,-123.362159,100392,0,,Westbound Finlayson at Glasgow
100393,Southbound Richardson at Gonzales,48.418348,-123.330067,100393,0,,Southbound Richardson at Gonzales
100394,Northbound Douglas at Herald,48.429953,-123.364382,100394,0,,Northbound Douglas at Herald
100395,Eastbound Gorge Rd E at Harriet,48.443765,-123.389705,100395,0,,Eastbound Gorge at Harriet
100396,Westbound Hillside at Cedar Hill,48.441249,-123.344687,100396,0,,Westbound Hillside at Cedar Hill
100397,Eastbound Oak Bay at Richmond,48.426386,-123.329869,100397,0,,Eastbound Oak Bay at Richmond
100398,Westbound Gorge Rd E at Harriet,48.443880,-123.389637,100398,0,,Westbound Gorge at Harriet
100399,Eastbound Burnside Rd E at Alpha,48.446668,-123.379170,100399,0,,Eastbound Burnside at Alpha
100400,Eastbound Haultain at Victor,48.436049,-123.336931,100400,0,,Eastbound Haultain at Victor
100401,Northbound Quadra at Finlayson,48.446823,-123.361170,100401,0,,Northbound Quadra at Finlayson
100402,Westbound Fort at Ashgrove,48.429109,-123.331372,100402,0,,Westbound Fort at Ashgrove
100403,Southbound Shelbourne at Denman,48.432741,-123.333487,100403,0,,Southbound Shelbourne at Denman
100404,Eastbound Munro at Kinver,48.421721,-123.410952,100404,0,,Eastbound Munro at Kinver
100405,Bay G at Uvic Exchange,48.466243,-123.308852,100405,0,,Bay G at Uvic Exchange
100406,Westbound Oak Bay at Richmond,48.426528,-123.330642,100406,0,,Westbound Oak Bay at Richmond
100407,Southbound Richmond at Leighton,48.428133,-123.330316,100407,0,,Southbound Richmond at Leighton
100408,Southbound Lampson at Wurtele,48.437048,-123.402614,100408,0,,Southbound Lampson at Wurtele
100409,Westbound Haultain at Shakespeare,48.436160,-123.336520,100409,0,,Westbound Haultain at Shakespeare
100410,Westbound Crescent at Richmond,48.411738,-123.330629,100410,0,,Westbound Crescent at Richmond
100411,Northbound Shelbourne at Denman,48.432807,-123.333272,100411,0,,Northbound Shelbourne at Denman
100412,Eastbound Crescent at Richmond,48.411664,-123.330495,100412,0,,Eastbound Crescent at Richmond
100413,Southbound Kiwanis at Cedar Hill,48.443638,-123.348004,100413,0,,Southbound Kiwanis at Cedar Hill
100414,Westbound Burnside Rd E at Washington,48.447233,-123.380018,100414,0,,Westbound Burnside at Washington
100415,Westbound Munro at Kinver,48.421958,-123.411801,100415,0,,Westbound Munro at Kinver
100416,Eastbound Craigflower at Arcadia,48.440760,-123.399170,100416,0,,Eastbound Craigflower at Arcadia
100417,Westbound Craigflower at Arcadia,48.440747,-123.398572,100417,0,,Westbound Craigflower at Arcadia
100418,Northbound Lampson at Ellery,48.437575,-123.402232,100418,0,,Northbound Lampson at Ellery
100419,Southbound Lampson at Colville,48.438540,-123.402105,100419,0,,Southbound Lampson at Colville
100420,Northbound Cedar Hill at Hipwood,48.443884,-123.347515,100420,0,,Northbound Cedar Hill at Hipwood
100421,Eastbound Esquimalt at Fernhill,48.429920,-123.410175,100421,0,,Eastbound Esquimalt at Fernhill
100422,Westbound Finlayson at Somerset,48.446921,-123.356466,100422,0,,Westbound Finlayson at Somerset
100424,Eastbound Finlayson at Blackwood,48.446922,-123.355550,100424,0,,Eastbound Finlayson at Blackwood
100425,Eastbound Richardson at Lawndale,48.419512,-123.327626,100425,0,,Eastbound Richardson at Lawndale
100426,Southbound Cook at Summit,48.445062,-123.349224,100426,0,,Southbound Cook at Summit
100427,Eastbound Fort at Richmond,48.429692,-123.329670,100427,0,,Eastbound Fort at Richmond
100428,Eastbound Haultain at Scott,48.436053,-123.334599,100428,0,,Eastbound Haultain at Scott
100430,Westbound Esquimalt at Fernhill,48.430090,-123.410149,100430,0,,Westbound Esquimalt at Fernhill
100431,Westbound Haultain at Scott,48.436175,-123.334839,100431,0,,Westbound Haultain at Scott
100432,Southbound Foul Bay at Fairfield,48.415759,-123.327667,100432,0,,Southbound Foul Bay at Fairfield
100433,Southbound Shelbourne at Haultain,48.435479,-123.333794,100433,0,,Southbound Shelbourne at Haultain
100434,Northbound Richmond at Birch,48.430108,-123.329877,100434,0,,Northbound Richmond at Birch
100436,Northbound Foul Bay at Fairfield,48.415854,-123.327472,100436,0,,Northbound Foul Bay at Fairfield
100437,Westbound Richardson at Moss Park,48.419866,-123.326732,100437,0,,Westbound Richardson at Moss Park
100438,Westbound Fort at Bank,48.429897,-123.329560,100438,0,,Westbound Fort at Bank
100439,Northbound Foul Bay at Quixote,48.414240,-123.327702,100439,0,,Northbound Foul Bay at Quixote
100440,Southbound Cedar Hill at Hibberson,48.444762,-123.346908,100440,0,,Southbound Cedar Hill at Hibberson
100441,Southbound Richmond at Coronation,48.431359,-123.329778,100441,0,,Southbound Richmond at Coronation
100442,Eastbound Hillside at Gosworth,48.442263,-123.341654,100442,0,,Eastbound Hillside at Gosworth
100443,Northbound Cook at Summit,48.445607,-123.349158,100443,0,,Northbound Cook at Summit
100444,Northbound Munro at Plaskett,48.422522,-123.413771,100444,0,,Northbound Munro at Plaskett
100445,Southbound Quadra at Tolmie,48.448749,-123.361938,100445,0,,Southbound Quadra at Tolmie
100446,Eastbound Burnside Rd E at Eldon,48.448134,-123.382181,100446,0,,Eastbound Burnside at Eldon
100447,Southbound Munro at Plaskett,48.422340,-123.413824,100447,0,,Southbound Munro at Plaskett
100448,Westbound Hillside at Gosworth,48.442390,-123.341750,100448,0,,Westbound Hillside at Gosworth
100449,Northbound Cedar Hill at Hibberson,48.444969,-123.346512,100449,0,,Northbound Cedar Hill at Hibberson
100450,Northbound Shelbourne at Haultain,48.436482,-123.333550,100450,0,,Northbound Shelbourne at Haultain
100451,Northbound Richmond at Denman,48.431969,-123.329396,100451,0,,Northbound Richmond at Denman
100452,Westbound Burnside Rd E at Balfour,48.448486,-123.382538,100452,0,,Westbound Burnside at Balfour
100453,Eastbound Oak Bay at Chamberlain,48.426389,-123.326727,100453,0,,Eastbound Oak Bay at Chamberlain
100454,Southbound Douglas at Cloverdale,48.449639,-123.373744,100454,0,,Southbound Douglas at Cloverdale
100455,Northbound Quadra at Tolmie,48.449313,-123.361692,100455,0,,Northbound Quadra at Tolmie
100456,Northbound Douglas at Cloverdale,48.449857,-123.373511,100456,0,,Northbound Douglas at Cloverdale
100457,Westbound Craigflower at Lampson,48.441563,-123.401273,100457,0,,Westbound Craigflower at Lampson
100458,Westbound Oak Bay at Davie,48.426523,-123.326530,100458,0,,Westbound Oak Bay at Davie
100459,Eastbound Gorge Rd W at Wascana,48.445247,-123.392976,100459,0,,Eastbound Gorge at Wascana
100460,Westbound Crescent at Foul Bay,48.412087,-123.327079,100460,0,,Westbound Crescent at Foul Bay
100461,Southbound Shelbourne at Kings,48.437560,-123.333723,100461,0,,Southbound Shelbourne at Kings
100462,Northbound Gorge Rd W at Wascana,48.445765,-123.393455,100462,0,,Northbound Gorge at Wascana
100463,Eastbound Craigflower at Lampson,48.441405,-123.401304,100463,0,,Eastbound Craigflower at Lampson
100464,Eastbound Colville at MacLeod,48.438692,-123.405387,100464,0,,Eastbound Colville at MacLeod
100466,Westbound Colville at MacLeod,48.438802,-123.405422,100466,0,,Westbound Colville at MacLeod
100467,Northbound Fraser at Wychbury,48.426530,-123.414407,100467,0,,Northbound Fraser at Wychbury
100468,Southbound Richmond at Bay,48.433392,-123.329339,100468,0,,Southbound Richmond at Bay
100469,Southbound Fraser at Lyall,48.427676,-123.413922,100469,0,,Southbound Fraser at Lyall
100470,Westbound Esquimalt at Fraser,48.430265,-123.413273,100470,0,,Westbound Esquimalt at Fraser
100471,Eastbound Esquimalt at Park,48.430071,-123.413946,100471,0,,Eastbound Esquimalt at Park
100472,Southbound Munro at Fraser,48.424041,-123.415532,100472,0,,Southbound Munro at Fraser
100473,Westbound Lyall at Fraser,48.428171,-123.414092,100473,0,,Westbound Lyall at Fraser
100474,Southbound Cook at Tovido,48.447471,-123.349804,100474,0,,Southbound Cook at Tovido
100475,Southbound Foul Bay at Romney,48.418796,-123.324568,100475,0,,Southbound Foul Bay at Romney
100476,Northbound Tillicum at Craigflower,48.442248,-123.401940,100476,0,,Northbound Tillicum at Craigflower
100477,Northbound Foul Bay at Runnymede,48.418993,-123.324086,100477,0,,Northbound Foul Bay at Runnymede
100478,Southbound Fraser at Wychbury,48.426149,-123.414814,100478,0,,Southbound Fraser at Wychbury
100479,Northbound Richmond at Emerson,48.434059,-123.328998,100479,0,,Northbound Richmond at Emerson
